Age,Credit_Mix,Payment_of_Min_Amount,Payment_Behaviour,pc1_1,pc1_2,pc1_3,pc1_4,pc1_5,pc2_1,pc2_2,Credit_Score
0.8809523809523809,2,1,1,-0.17722080361135273,0.014868490489104158,0.12054698041547818,-0.0018442328542810915,-0.06891333889215553,0.15477401307978195,-0.025922251316331857,0
0.1904761904761904,3,0,4,0.6481739324448283,0.1817627280337506,0.266793379932342,-0.14075878123018865,-0.3734175009998598,-0.21520933882261858,0.009527062600046932,1
0.7619047619047619,0,0,5,0.5229667885095814,0.25189552911556634,-0.18256469405618017,0.20030958049840877,0.018436290250007537,-0.12904102805633677,-0.10901694678087054,1
0.047619047619047616,2,2,4,0.0028107495470823807,-0.17882525378954167,0.045527053799675865,0.22129309936058567,0.024553702463126825,-0.23798173779061893,0.05832295567338694,2
0.5952380952380951,0,0,0,0.7645769324293035,0.19033100494570238,0.3541803676259895,-0.04047751019166754,-0.06162526932860152,-0.08550992484312658,-0.028462540220271344,1
0.7142857142857142,1,1,3,-0.4381534490735855,0.17113827833468087,0.07736300199222118,-0.04019104619049935,0.04959009212123405,-0.14482492807630243,-0.060667384710582736,0
0.3095238095238095,0,2,5,0.8039383248881675,-0.24871470447448624,0.11176778776605323,-0.256593358889127,-0.17191793064864766,-0.24186694226251448,-0.04739830972619801,1
0.6428571428571428,2,2,5,0.355243942128199,0.29465351992652294,0.06501607194832254,-0.21349383642696224,-0.3419368291439574,-0.27092419755644664,0.01899235953070999,1
0.11904761904761901,0,2,5,0.6964650396610164,0.020495980328012087,0.24536676745122243,-0.0174600093286085,0.0702357885112096,-0.2200357760558615,-0.07003151504602743,1
0.6904761904761905,0,2,2,0.7927959237329072,-0.18502613998616596,0.033243031819187197,-0.11077139447498219,-0.10781526170895661,0.16929888476553107,-0.003278229505276606,1
0.8333333333333333,1,1,0,-0.5886610671940108,0.05062552535273329,0.15348340382330428,-0.07629607666007682,0.03651428083158986,0.5061531884433548,0.02969407921528773,1
0.5714285714285714,2,2,1,0.10379474078973838,0.1642705059764421,-0.22120143253014657,-0.07180407664674943,-0.04211105330695003,0.10531985513004982,0.023733025555036813,2
0.3095238095238095,2,2,5,0.2012604794340791,0.2698627361757384,0.0706373600156896,0.37693081931061667,-0.016348017776859874,-0.10511463892674217,-0.09324735408742955,2
0.16666666666666669,1,1,5,-0.7524176818325997,0.10743715802428555,-0.22747633288396135,0.07616929029329683,-0.04391538876449272,-0.02118747651170033,0.05676828454633984,0
0.6904761904761905,3,2,3,0.1769576273575162,0.04288304533605786,-0.314355497852778,-0.07196551887628777,0.009957412421098322,-0.23513468984646146,0.006565837566337149,1
0.23809523809523808,0,2,1,0.8231039962575104,-0.09485999532457562,-0.35003455514877313,-0.08782130743744548,-0.13635161115333158,0.19335223153249698,0.06766761267282465,1
0.1904761904761904,2,2,5,-0.08897655222346101,-0.09903310475938037,0.16635431955975855,-0.1854223305639291,0.020224056149019398,-0.259769437114884,0.02297121588640942,2
0.5238095238095237,1,1,4,-0.6229276771304496,0.2557719211404881,-0.24157571021098984,0.02156000063108157,0.03845370919831409,0.42868328841976716,-0.1197213836389402,0
0.6190476190476191,3,1,4,-0.7100366229516799,0.17534000614539225,0.10802216669367731,-0.1066157993155103,-0.12284767284483245,0.3692002287895983,-0.2668468551945059,0
0.42857142857142855,2,2,2,-0.4771494308739152,-0.18039285539491284,-0.014082278128648096,0.054092901640877544,0.1488804203746626,0.32066489205876897,0.017151239782246752,2
0.9285714285714286,1,1,5,-0.8065402752825024,0.04968730946102584,0.028610175527215342,-0.034773977620925045,0.10752166807308133,-0.2021620870170592,-0.003764960219571553,0
0.8809523809523809,1,1,5,-0.47448911904812047,0.0042998661221009815,-0.15591692360506157,0.0431456698984328,-0.03579468490684759,-0.09925060181922601,-0.18126657884332736,0
0.8333333333333333,3,1,4,-0.5586851245050114,0.17479413521382942,0.27624509133839614,-0.13643590124593047,0.23117509177688716,-0.15491976920496425,-0.03828898422959072,1
0.047619047619047616,0,2,1,0.6907833877176892,-0.07662819281478067,0.2574931427576711,0.1838058821687638,-0.33500398005945375,-0.07569441770136837,-0.010296824810498886,1
0.6190476190476191,1,1,1,-0.555767112407596,0.07858550559766819,-0.2851892168932053,0.026338535551917952,0.09626206915164948,-0.22535624987396732,0.05949468614233536,0
0.7619047619047619,2,0,4,-0.03080664245271547,-0.1650185879683726,-0.1289577842904021,0.24016418438102718,0.06603156276243843,0.40661484143222143,-0.25721860770185423,2
0.23809523809523808,3,2,3,0.39087945813818625,-0.2758029144566992,-0.21758945115931907,-0.0492016865661431,0.23095392653455388,-0.21632156478021455,0.026606642632938812,1
0.7142857142857142,1,1,3,-0.37920602252353114,0.33826340579427633,0.04685014548291372,0.0008893050951194192,0.05996491063741294,0.20387862256402095,-0.1097949502850891,2
0.1904761904761904,1,1,0,-0.6446616064274966,0.16565302267629184,0.16875559471726043,-0.03969092997575016,-0.10251985264814656,-0.13286723602632663,0.06503218801605246,0
0.28571428571428575,2,2,3,0.2649852115073277,0.11208867448159965,0.06281871195081906,0.15870213942795286,-0.16104325690239324,-0.22938176813544398,-0.01820529698220532,2
0.42857142857142855,1,1,1,-0.26849981500038655,-0.24506284895564007,0.057724495776694695,0.46598680398108777,0.012177439123864542,0.013645830228803502,0.09203818917707451,0
0.9761904761904763,1,1,5,-0.4869006306704533,0.20682746143504932,0.08174855380891788,0.03390864714885486,0.04326337607776415,-0.0968014753980817,0.0435951210563323,0
0.9761904761904763,1,0,4,-0.11607756339734054,-0.4389845319673567,0.003383991145517684,0.21391317701695794,0.1696154268827969,-0.13285047859072285,0.10145537375178706,0
0.9285714285714286,2,1,5,-0.24425854823258797,-0.019816185171633804,-0.059309236358401185,0.017091873950575542,0.09290510991353157,-0.2378569246821921,-0.012367785129619821,2
0.047619047619047616,2,2,6,-0.31333620279499486,0.0033332485589842586,0.1899552887553122,0.06603404036381491,-0.07176334334998768,-0.22464068738264603,-0.06371336221726778,0
0.5476190476190477,2,2,4,-0.000861950135759959,0.13050676839634562,-0.1915002796365369,0.1677128032626872,-0.2114233928353933,-0.12280985252378118,-0.016304875545896887,1
0.23809523809523808,0,2,5,0.6169943382858849,-0.22382940373489407,-0.008795221258036834,-0.015215497404020867,0.24451340018332196,0.12906615544077288,-0.29957690270744464,1
0.11904761904761901,1,1,3,-0.5090871709529019,0.25627404219783556,0.15834894059200094,0.03897036248859864,-0.01436873033774827,-0.25585199943514547,0.04196901403269268,0
0.49999999999999994,3,1,5,-0.46560774413746797,0.0609998991521703,0.12407399426997962,-0.09416611782542605,-0.15454825612665235,-0.23584353323676774,0.02652868131324021,0
0.28571428571428575,3,2,0,-0.15338784432086316,-0.09324445183440638,0.22673787026494718,0.07294360166341293,-0.16179896330482077,0.0024617871746209774,0.11728173469803979,2
0.3095238095238095,1,1,0,-0.0834569409696263,0.1607673426103886,0.01724003669527774,0.11370978114731868,0.014996214779232964,0.5183624750497886,0.09094341793630867,0
0.2619047619047619,3,2,1,0.15211131397483224,0.07689961637905296,0.05565555022061636,0.005656997027287974,-0.15385853108794725,-0.028613589353688573,0.018861441629308973,2
0.6190476190476191,0,2,3,1.051534145084894,-0.07620642383369775,0.19776641635553105,-0.07994898693524405,-0.18941677381197097,-0.238083713426322,-0.0582519608768098,1
0.7619047619047619,3,0,5,-0.2511363657266432,-0.13410461721327332,-0.3226941630335701,0.02767950603261779,-0.0032475210785473108,-0.21108943282896234,0.020563544799394443,2
0.7142857142857142,0,2,0,0.6734223609189893,-0.41997375998674497,-0.24555505344189021,-0.3728880425948586,-0.08878411073525813,-0.09818078407587838,0.06886930866926272,1
0.4047619047619047,1,1,1,-0.6316235901729574,-0.19973980335764013,-0.018909387824124935,0.07613947417263274,0.01637237683713816,-0.026222307171273385,0.1340171840186456,2
0.4047619047619047,2,2,5,0.12429690700609597,0.34433625771740894,0.14069354314914806,0.08969524930593384,0.10068766099752724,0.3421777334308513,-0.502908873775748,2
0.35714285714285715,2,2,0,-0.36057203283593026,-0.342069182511434,-0.04835168101321685,0.15515480466410883,0.35244460013407236,-0.1806089557435282,0.09568027840271359,2
0.42857142857142855,3,1,6,-0.768776673416551,0.14970666702795338,-0.04333977237217307,0.04450877184483851,0.06141375194386112,0.7874602273538545,0.2979864178660929,0
0.2619047619047619,1,1,4,-0.5096636938241754,0.24734657999101167,0.13371933359716293,-0.18029716196016593,-0.15892468674701088,0.4434822570033065,-0.03650613016874517,0
0.28571428571428575,3,2,3,0.060985059831790145,-0.09614423474145023,0.008438961236359288,0.25289001015287216,-0.07104878401737585,-0.23576120884174456,0.02470147132036736,2
0.4047619047619047,0,0,4,0.7626148281451137,0.3336631411252397,0.14604663967265025,0.0173287991537506,-0.21195008982351982,-0.2642634677113199,-0.0016298749735748908,0
0.8333333333333333,3,1,6,-0.5629888123559073,-0.035384401861859205,-0.21492289556204913,0.08239681265069784,-0.09277063813819178,-0.06647069463517757,0.06403470562653102,0
0.0,3,2,3,0.8782559317593901,0.21821206475070348,-0.268464924568229,0.3741281045798952,0.06853026084245933,0.09657305386668535,-0.10649729367936853,1
0.8809523809523809,1,1,4,-0.3130986575029068,0.02713065914448687,-0.11262458310867174,-0.02356105757192195,0.09849067825884494,-0.13779651666138681,0.05927539294220707,0
0.7857142857142858,3,1,5,-0.6553212229356792,0.18103278910657628,-0.2787953689740544,-0.045644753982654857,0.21398675304247633,-0.2157284945055343,0.04097504896174273,0
0.9285714285714286,2,0,1,-0.20890204150265235,-0.45792656955723393,-0.1362761523209142,-0.0021640877692435667,0.1426249695333215,0.42752005433302803,0.23112004216206164,2
0.9761904761904763,3,1,1,-0.12316371630302203,0.008416686896391024,0.1888154778017922,0.24844135158832562,0.09489858538737495,0.09147435040990154,-0.031058360014838915,0
0.3095238095238095,3,1,1,-0.2890757684858707,0.35920678460016553,-0.011794628589994971,-0.14310575947689824,-0.05415829765208477,-0.10331478258248289,0.02117062393755051,0
1.0,3,0,1,-0.456548815159035,-0.039370658215536036,0.22273584501192,-0.06256964003989968,-0.03609314050563214,-0.04486875012583613,0.06302857767132297,0
0.8095238095238095,1,1,1,-0.3893758366388951,-0.146421606851795,0.2880838279109018,0.32078232314545413,-0.003620803788335847,0.30644030165873687,-0.03297919090996889,0
0.6190476190476191,0,2,4,0.37872874141695556,-0.09990902476776814,0.15285045763607907,-0.12797245273497065,-0.08022716351482834,-0.27277585049658437,0.02237414390484989,1
0.6666666666666667,2,2,3,0.31415239818501295,-0.1403161093708995,-0.12405706271562078,-0.11554114051991132,-0.1491721796648025,-0.28537348262779516,0.03904854066331831,2
0.14285714285714285,1,1,0,-0.619084876720911,-0.017818208403607483,0.01465313913207339,-0.1403420096785426,0.3026565790508537,0.8553692819853016,0.3686459315663243,0
0.21428571428571425,2,2,4,0.04642883953417942,0.17136443054740724,-0.16377474027854172,-0.023129868518648344,-0.0692555372102599,-0.27130957701567054,0.03240301756584216,1
0.7619047619047619,1,1,1,-0.37990044719581306,-0.08328009882073834,0.17600478405435527,-0.19172254265060723,0.0584599728191299,0.027990770038266832,0.07103024357592147,0
0.0,2,2,4,-0.015789227590215726,0.10394339043072459,-0.12273731708683572,0.06769631777584319,-0.07007895981980786,0.021873556915094294,-0.119868888617237,2
0.6428571428571428,1,1,5,-0.6786597905137203,0.09970215238890295,0.14219143559212882,0.050048834974692424,-0.08509368787293833,-0.10297837702079682,-0.08343983823683263,0
0.2619047619047619,0,0,6,0.8306445288515893,0.04447305378970656,0.054492879464635324,-0.10032643242722011,0.022576559744302088,-0.263978187967854,0.03556615991911574,1
0.2619047619047619,0,2,5,0.8712867988603086,0.2645927322020428,0.2205742892414997,0.42489903513631705,0.10166060094253643,-0.16954525724695593,-0.248392321649239,1
0.6666666666666667,0,2,5,0.42588190872931264,-0.30847902426875645,-0.07519184204902762,-0.0036281301533582777,0.013259820647875425,-0.27841679761545374,0.05195730126713374,1
0.4761904761904762,0,2,5,1.1069755351799941,0.13092478621805737,-0.39905298677464074,0.14935266219561164,0.03945777716150284,-0.2621385087815402,-0.005005328379866947,1
0.9047619047619049,1,0,1,-0.4334304740291064,-0.3360725547334186,-0.09122458784309595,-0.020538444212468587,-0.015730489870476122,-0.033129020437032586,0.08966390211602451,2
0.6904761904761905,2,2,1,0.10430476572649272,0.12519596633269303,0.0015669646029477513,0.20971762013604772,0.17739893594186013,-0.08303104398763334,0.02379719662825358,1
0.23809523809523808,2,2,5,0.19282050972238407,-0.10790154157247095,-0.24735643194938367,-0.03919693177745828,-0.1346868330518246,-0.14412205174583612,-0.023091220195237815,1
0.09523809523809523,0,2,1,1.3020861084180484,0.3208206412345209,-0.005307138479445583,0.08551531791112636,0.27529985087066616,-0.11918929174402976,0.03430461514782247,2
0.6428571428571428,1,1,5,-0.572489211371603,0.18120994355819914,0.22456746673601924,0.273205121020479,-0.10401839713153042,0.08694375372446767,-0.2534310502572523,0
0.5952380952380951,1,1,5,-0.2558061116352066,-0.15906918909531548,-0.03473898334039199,0.20535464966000497,0.17298821595470126,-0.247507497834039,0.011230233094869382,0
0.09523809523809523,3,2,3,-0.1461945772276687,-0.08456305547817827,0.13833555614744508,0.14939524205370022,-0.006849160809703825,-0.18398391699729344,0.06661626487339806,2
0.42857142857142855,1,1,2,-0.5114789264147266,-0.18847483969537998,-0.005149532238140797,-0.1407843261936682,-0.025232190264338344,-0.23365398984521457,0.06327297542833221,1
0.28571428571428575,1,1,6,-0.6287487037601014,0.022971147532302227,-0.04772683030165048,0.039238160902634656,-0.060809128839932586,0.17480663502926158,0.15469744989954817,0
0.9761904761904763,1,1,5,-0.30439649528572166,0.10384695406494265,0.027971971457258327,0.28196315563635915,0.13506443155130798,-0.20021777396795443,-0.012975285794749707,2
0.42857142857142855,3,1,2,-0.4720502921204304,0.057583855123124084,-0.19161000143701917,0.07736058709992406,-0.19032666495257974,0.252202888348433,0.00610411431582146,2
0.4047619047619047,2,2,3,-0.23087546355144684,-0.43171461568523445,0.013694369087328129,0.28982349915804073,0.0016411261378066477,0.29866541093020177,0.19216276724935397,0
0.2619047619047619,0,2,1,0.5909553629088244,-0.05904931212517922,0.3241035791021497,-0.0849335263581042,0.003353686673624262,-0.08748991211137447,-0.02592887288314403,1
0.21428571428571425,1,1,6,-0.45073458101871516,0.2638950051462309,0.1195925505125961,-0.06971286992743606,0.1317307289240936,-0.14464758231782412,-0.004060523286162951,2
0.5952380952380951,1,1,0,-0.6845285005817826,0.1432164755919368,-0.17328699122995442,-0.13522049175201684,0.30569032062689466,0.26381005458740364,0.18285803483751203,0
0.35714285714285715,1,1,0,-0.5376659198941575,0.3056838803832638,0.14993883966828664,-0.21595673942114973,0.2514751467214983,-0.09110465663187622,0.03887438606611597,1
0.6190476190476191,1,1,5,-0.41571385125626836,0.38194476564870217,-0.021895962331445584,-0.1921357791719916,0.025858094236780982,-0.12576545155350988,-0.07383136969753852,0
0.11904761904761901,3,0,5,-0.5448389472527663,-0.1622762524275591,0.00047632503933381365,-0.03306832130499737,0.19653045241576533,-0.15723323689343707,-0.01142872872667311,0
0.7619047619047619,1,1,5,-0.7127200205859607,0.11149918118654262,0.03343517501735149,-0.23733520106097222,0.18889044754894263,0.03227864724205615,-0.23301208945893442,0
0.3333333333333333,1,1,0,-0.711899914823493,0.08432344923977453,0.018520437665276668,-0.24340297235338992,0.014809212505256464,0.856583221170822,0.3534289974815841,0
0.5952380952380951,0,2,4,0.9261788796840422,0.22503598904544958,0.06603802381585966,-0.14902679919080758,0.0988767257677825,-0.20036832230308874,0.01406574803533081,1
0.1904761904761904,2,1,3,-0.3187770992470139,-0.03436015376037904,-0.22317170493462254,-0.10384606288171205,-0.08512199451166877,-0.0883066611160464,0.08957762394860266,2
0.047619047619047616,0,2,5,0.9243311022687761,0.03580371148204531,0.022308353689774463,-0.11386458558066453,0.02197048511762764,-0.23408441304069894,-0.06757798634453917,1
0.7857142857142858,1,1,0,-0.7470876824475705,0.08537120735867298,0.07457399710107765,0.011447665449340005,0.12842598399814598,-0.14250624526219408,0.08071782846779693,1
0.8333333333333333,1,1,4,-0.3212098866463239,-0.21387283871390733,-0.04674070440617434,0.19926437231528504,0.10990300744098586,-0.2695293753018217,0.047949423872694824,0
0.23809523809523808,2,2,6,-0.3465141978851946,-0.11348684145069371,0.19655677357379908,0.2169116388643685,0.01829691372210704,-0.23092471933988837,0.015314171835322105,2
0.5952380952380951,3,1,4,-0.5603352874732621,0.051108363020845815,-0.3094663887765294,0.15887499400991695,-0.1660765004890874,-0.11731417741315192,-0.03156764294384062,0
0.1904761904761904,1,1,3,-0.5519323113408349,-0.009039564695401736,-0.09828767253339057,-0.079354639291633,-0.12544600312829918,-0.21484261362284102,-0.0005973235988130793,0
0.5714285714285714,2,2,4,0.5179760571630232,0.08783521573252917,-0.1611577980878042,-0.021228130432260905,-0.2962530489178628,-0.2075733775020949,0.01946040413259345,1
0.3333333333333333,2,2,5,0.3141272909858124,0.04171197621766903,-0.43784608712551126,0.056133592512794386,-0.13775060934735495,-0.17096044709252683,-0.011344796273462819,2
0.5952380952380951,1,1,5,-0.5618539317925466,0.17031200965539695,-0.07894084513339089,-0.3681759793665054,-0.11929680206679176,-0.19215503331304618,0.012016300288032689,1
0.5714285714285714,3,1,1,-0.30004823063030284,-0.005481084411489756,0.12006918144090661,0.0742162568810077,0.09892647089489054,-0.1657674804206634,0.07747782393709057,1
0.4761904761904762,1,0,1,-0.49116691285737574,0.15991227399961233,0.024029448450456514,-0.11983087095411393,-0.20092778830973534,-0.20257704522987544,0.031045693574870636,2
0.49999999999999994,2,2,3,0.04805370717684354,0.2266647235684765,-0.059907657527789204,0.14978865271336644,-0.18411529111658007,-0.14118602400687422,0.04774223898547976,2
0.6428571428571428,3,1,5,-0.27576494833436915,-0.49456833133033334,0.06290149674191992,0.14027318866285224,-0.054513532405277926,-0.24667779573398801,0.06916578659035677,1
0.14285714285714285,2,2,5,0.3639720536421558,0.061471301630062425,-0.3777998460023242,-0.1796094850421152,-0.022151763815300624,-0.265705291790686,0.013976298891502717,1
0.8571428571428572,1,1,2,-0.816125235148478,0.05794177882845841,-0.015203659572502137,-0.22887422474598962,-0.01631082306813217,-0.19497950055090077,0.03213338565397321,0
0.9285714285714286,1,0,2,-0.6429950896838237,0.17894590802806815,0.09435726532954392,-0.22311226821058566,0.12792037582844606,0.39025430211407647,-0.18747844139700448,0
0.14285714285714285,3,2,4,0.4467414380078394,0.2455322854293768,-0.10351816327406635,-0.12648325666944432,-0.032434629731872056,-0.24700215163651898,0.006294339633056811,1
0.6666666666666667,1,1,6,-0.3252906181765577,-0.2047756724213478,0.19042715743204663,0.13717207008779808,0.1607683639848529,-0.1944906799620204,0.06493208923161023,0
0.07142857142857145,2,2,1,0.21754527766381426,0.15413351956122906,0.24077436382136508,0.17858692672649093,-0.12086161301579455,0.16094617420183405,-0.1717442099500868,2
0.4523809523809524,3,1,5,-0.34683131266089495,0.08791825287456079,0.051725733223466186,0.002160813922143595,0.05129915072806629,-0.24792766857093984,0.032043433948317185,2
0.4523809523809524,1,1,0,-0.5551756775814313,0.26416510981650554,0.07088688290861739,-0.13698003279628784,0.1403177713926096,0.14805421181574369,0.07465464245558245,0
0.4047619047619047,0,2,1,0.894958252288395,0.2380659750197887,0.09823063834452289,-0.03970278071024402,-0.09893413250975489,0.0746912649933627,-0.2852962364418408,1
0.4047619047619047,3,2,5,0.9630708945067521,0.4102467274679965,0.03632588107713869,-0.22471961071841012,0.2238525136248225,-0.21484073983491328,-0.08101315495788386,2
0.9761904761904763,1,1,4,-0.5912858968656906,0.018400360315912356,-0.20213940573445371,-0.030877036770770527,-0.027731819433762683,0.5782441673150771,0.18247463080100365,1
0.3809523809523809,1,1,0,-0.45166445478304995,0.03488236087583929,-0.0419653074193137,-0.031200860999652608,-0.03545204327661,0.45658699895227867,0.16544965533007083,2
0.7619047619047619,3,1,4,-0.7277371389555023,0.23047743577049914,-0.30336949567071514,0.19071247977546554,-0.10734616004648376,-0.23074494198026452,0.062128908730947785,0
0.3809523809523809,3,1,1,-0.2795632195375273,-0.3866008742476314,0.19107228911992413,-0.05354167925038744,-0.09075222014025247,0.061186466865541855,0.08173305618806548,2
0.35714285714285715,2,2,5,0.5968620815620995,-0.20631228426337417,-0.22345179904101908,0.009757440619033358,-0.1296908876067665,-0.19619618553049648,-0.025733872819499695,1
0.6190476190476191,2,1,0,-0.1816308123626339,0.08754085648302928,-0.14651041987731683,0.09536042967062394,-0.06783014481268365,0.2516000094220689,0.06840107973236934,2
0.5238095238095237,2,1,3,-0.314596359481653,-0.28238005844605635,-0.11017910972030323,0.1524314972759342,-0.07476138666165758,0.27616644534007856,-0.03185538758291389,2
0.4047619047619047,3,1,1,-0.41426591032611315,0.33600438588374504,0.029791862585581697,-0.15428984478079794,0.05427335948236578,0.03817971289777489,-0.000770452093115756,1
0.09523809523809523,2,0,5,-0.051881313979999066,0.09374821165384822,-0.2801443903379088,0.07300414231958723,-0.1289382148332593,-0.061968465999812816,-0.11086586690660294,1
0.3095238095238095,0,2,4,0.2746501449197467,-0.16787345442488105,-0.026690728870590485,0.06965336546816593,-0.16616338526084395,-0.25604335008663237,0.058607326857928854,1
0.6190476190476191,1,1,4,-0.6704475676056598,0.18875031332811132,0.145906669249516,-0.12560660560244213,0.02276829597667368,0.5073024430447075,-0.3039854999460881,2
0.07142857142857145,0,2,6,1.0159185108549393,-0.024910402130701836,-0.27424196636864373,-0.06837591635796827,0.2923216773117154,-0.29071686861531265,0.038435581343357894,0
0.5476190476190477,0,2,2,0.5204404470123396,-0.08920198105284055,0.19566348093491925,-0.14573964932059486,0.015188090484363953,0.004680872995662222,-0.11263023053068144,1
0.3809523809523809,0,2,4,1.0510297218969544,-0.2155655285051738,0.3390275362260433,-0.1815985044216259,-0.20415464257191826,-0.23792825743218296,0.017573638657690308,1
0.5238095238095237,1,1,6,-0.48301616763459054,0.12019157851572942,0.2603017750048351,0.06718868560517433,0.10538632514342822,-0.24138491458730618,0.058582201086513075,0
0.047619047619047616,0,2,3,0.9628337467172949,0.18422920509805019,-0.11216424647386014,-0.049304258350333974,0.04900748158968671,-0.22749516829205832,-0.019651267237443905,1
0.047619047619047616,0,2,5,0.6209471835463178,0.007537800262929439,0.13802614609931202,0.014505112782083412,0.33173229310914826,-0.19445437555141762,-0.01318552012609444,1
0.42857142857142855,3,2,5,0.368481016046051,0.22955425112947075,0.13915767525993206,0.054867784108620615,-0.1203583931314238,-0.21933130316823654,-0.03593173767015705,1
0.0,2,2,1,0.4745982527872399,-0.1496446853664783,-0.4018113205975692,-0.009276853525602147,-0.2682520629134271,0.1200134397549058,0.13707729646631456,1
0.8095238095238095,2,2,5,-0.2602196455774216,-0.21513147130741866,0.23269515607718605,-0.22077702311139186,0.020060246513826735,-0.19001469979401808,-0.043075109148239164,2
0.3333333333333333,3,1,2,-0.46371701104049706,0.2629581982529026,0.0023482881162360525,-0.04121610587958499,0.11022572184348384,0.34819931631632833,-0.20657459178948376,2
0.42857142857142855,3,2,3,0.44234246859030524,-0.09208038221801434,-0.17904344953474532,-0.38043736413500745,0.12286925053823627,-0.24924615873974665,-0.005446649137171938,1
0.5238095238095237,3,2,1,0.8679594111146622,0.18249977170650805,0.2732282839668615,0.220318121894927,0.12647781530993146,-0.09576430327173763,-0.09685301602784534,1
0.6666666666666667,1,1,1,-0.41026064964413556,0.23835945624826607,-0.013406453247269412,0.2252706549345765,0.025751389731196173,-0.06932824670134946,0.03965803764447198,2
0.6904761904761905,0,2,4,0.9377667298300254,0.4338270478339593,-0.19734229642733653,0.3180887389176613,0.04493710729425504,-0.06629593815222667,-0.2225232420552782,1
0.21428571428571425,3,1,2,-0.46709357519908873,0.004384361084239619,0.32422478899825513,0.15071197199707434,0.009466480010774991,0.4445123690456925,-0.2382616480661009,1
0.16666666666666669,3,2,0,0.6194044345561716,-0.05357223340222328,-0.0009752044274369265,-0.24492410195692027,-0.14660887496661945,-0.2725144121562104,0.056222746572931664,2
0.7142857142857142,2,0,5,0.056053290154617574,-0.25088771295405726,0.24353826600454687,0.13191798513017508,-0.1710538640346535,0.33069229744933465,-0.4143576818079723,2
0.4761904761904762,1,1,3,-0.32974777073570094,-0.46049913899240175,0.24956273575837218,0.3543469258324466,-0.05532177525922133,-0.11279440963602,0.05293127352203794,0
0.3095238095238095,1,1,1,-0.4341490979276741,0.12050388894541753,-0.2598631608430514,0.0038754109351405996,-0.15466138622233058,0.4268986539261755,0.2601020343749939,2
0.28571428571428575,1,1,2,-0.5625949841880225,0.16341831572717086,-0.18067610408167475,-0.12349263633586299,0.18658887645599642,-0.10573819163991421,0.03127355220796364,2
0.49999999999999994,1,1,0,-0.4130535173357523,-0.029892650280326172,0.034893106699565246,0.06735499249963715,0.04385829971764793,-0.16142741999633983,0.0870756196740583,0
0.28571428571428575,2,2,4,0.49551246939654336,0.22967536044204148,-0.13912693230726977,-0.23804645345495246,-0.11970140812287854,-0.2870893469035722,0.031131380795630423,1
0.9285714285714286,3,1,6,-0.4246740986054238,-0.06390897823409075,-0.10085288397855227,0.034697177761861014,0.07868140206142771,-0.18206190659073954,-0.044312418246042734,0
0.35714285714285715,0,2,3,0.7975861975432716,0.11338847821288467,-0.12747258959576427,-0.11037530092844228,0.2572699440309716,0.04273057440316552,-0.22060058736332744,2
0.0,0,0,1,0.5710019346067139,-0.30523518110305387,-0.29500727625986667,-0.027535199624414336,-0.18798053046554658,-0.02579242228619466,0.07837139725492157,1
0.4047619047619047,1,1,2,-0.4078175060280478,0.02081199451409671,0.17278337007657907,-0.006857422071996078,0.18636564558881968,0.3609251104709665,0.08466668154387144,2
0.02380952380952378,2,2,2,0.0453346036149852,-0.026574708025222715,-0.08578727308632894,-0.13975119059031205,0.014312195097813257,0.2915205165950239,0.001339838391296852,2
0.7857142857142858,1,1,3,-0.49317243089961765,-0.05403634819287356,-0.17773092803011467,0.2169328945237508,-0.05481319161335038,0.23883094259545995,-0.11763479794746984,0
0.42857142857142855,1,1,1,-0.23607070404268182,-0.2796138177441296,-0.13695449486899244,0.1335575062641186,0.2700081446160512,0.49711293355467795,0.33360136961281817,1
0.16666666666666669,2,2,3,0.25868987206363303,0.17379968135805507,-0.05819382171469745,0.054638076240199826,0.09297791026064184,-0.2678735374860473,0.044159291259064995,1
0.3095238095238095,2,2,5,0.011344013012564602,-0.28090346734287425,-0.09166920638341397,0.21406406058716343,-0.014432515871064894,-0.2686151338869726,0.0230703367488599,2
0.3095238095238095,1,1,0,-0.5653927720007138,0.2084158840581464,0.2165416421466717,0.11529252497163102,0.015523815768323873,0.2956429024807518,0.15699747063569358,0
0.02380952380952378,0,2,4,0.9831117210025637,0.058504598184391354,-0.2520262166034457,-0.04962117462874516,-0.09106145557141035,-0.15753991737199574,-0.007464897492408973,1
0.3095238095238095,1,1,2,-0.71564262664484,0.11014776788363617,-0.02016675895800485,-0.07594259837842998,0.05043153470291495,-0.08423467464010692,0.10353761798423675,0
0.7619047619047619,1,1,2,-0.7557575469964133,0.3560625626584915,0.23986859303024843,-0.17285457170799962,0.05584496053564192,0.30617367780021615,-0.32978046454017595,0
0.6904761904761905,1,1,5,-0.767054845242232,0.2590201103132925,0.07253102943843953,-0.1377155351889663,-0.16962240324830022,-0.1377063491593403,-0.11066091247554563,2
1.0,2,1,5,-0.28962722145463027,-0.014833831861593816,0.2606939570437502,0.06471273083291335,0.0027076700524650554,-0.22460971796733126,-0.0018452647865676852,2
0.9523809523809523,1,1,2,-0.6468632341586367,-0.053301976743571344,-0.16419359518933738,0.025044377492613124,-0.1909332800787007,-0.15080336188125543,0.05418498756040786,0
0.9047619047619049,3,1,5,-0.19204047446957973,0.1453044782098868,0.15645951285671295,0.034727479781273995,0.0689628233618334,-0.08786880507728101,-0.1340577155684754,1
